fit_time,index,name,score,score_time
1.6389999389648438,"2
(100.100)",Neural Network w/ 2 layers,0.7793597617718221,0.03299999237060547
16.816999912261963,"3
(100.100.100)",Neural Network w/ 3 layers,0.800856132514424,0.051000118255615234
10.368000030517578,"4
(100.100.100.100)",Neural Network w/ 4 layers,0.7761027359017308,0.06000018119812012
19.334999799728394,"5
(100.100.100.100.100)",Neural Network w/ 5 layers,0.8005769588684162,0.0690000057220459
