fit_time,index,name,score,score_time
0.5499999523162842,"2
(15.15)",Neural Network w/ 2 layers,0.9807355516637478,0.009000062942504883
0.7000000476837158,"3
(15.15.15)",Neural Network w/ 3 layers,0.9824868651488616,0.0
0.7009999752044678,"4
(15.15.15.15)",Neural Network w/ 4 layers,0.9824868651488616,0.0
0.6289999485015869,"5
(15.15.15.15.15)",Neural Network w/ 5 layers,0.9754816112084063,0.009999990463256836
