fit_time,index,name,score,score_time
1.187000036239624,"2
(15.15)",Neural Network w/ 2 layers,0.9667250437828371,0.0009999275207519531
0.9760000705718994,"3
(15.15.15)",Neural Network w/ 3 layers,0.9649737302977233,0.0009999275207519531
1.0179998874664307,"4
(15.15.15.15)",Neural Network w/ 4 layers,0.9824868651488616,0.0009999275207519531
1.3350000381469727,"5
(15.15.15.15.15)",Neural Network w/ 5 layers,0.968476357267951,0.0010001659393310547
