fit_time,index,name,score,score_time
0.6099998950958252,"2
(15.15)",Neural Network w/ 2 layers,0.9807355516637478,0.0
0.5950000286102295,"3
(15.15.15)",Neural Network w/ 3 layers,0.978984238178634,0.0009999275207519531
0.6749999523162842,"4
(15.15.15.15)",Neural Network w/ 4 layers,0.9772329246935202,0.0
0.4910001754760742,"5
(15.15.15.15.15)",Neural Network w/ 5 layers,0.9754816112084063,0.0
